path,label,env,env_id,class_name,sample_id
domainbed/data/office_home/Art/Alarm_Clock/00001.jpg,0,A,0,Alarm_Clock,0
domainbed/data/office_home/Art/Alarm_Clock/00002.jpg,0,A,0,Alarm_Clock,1
domainbed/data/office_home/Art/Alarm_Clock/00003.jpg,0,A,0,Alarm_Clock,2
domainbed/data/office_home/Art/Alarm_Clock/00004.jpg,0,A,0,Alarm_Clock,3
domainbed/data/office_home/Art/Alarm_Clock/00005.jpg,0,A,0,Alarm_Clock,4
domainbed/data/office_home/Art/Alarm_Clock/00006.jpg,0,A,0,Alarm_Clock,5
domainbed/data/office_home/Art/Alarm_Clock/00007.jpg,0,A,0,Alarm_Clock,6
domainbed/data/office_home/Art/Alarm_Clock/00008.jpg,0,A,0,Alarm_Clock,7
domainbed/data/office_home/Art/Alarm_Clock/00009.jpg,0,A,0,Alarm_Clock,8
domainbed/data/office_home/Art/Alarm_Clock/00010.jpg,0,A,0,Alarm_Clock,9
domainbed/data/office_home/Art/Alarm_Clock/00011.jpg,0,A,0,Alarm_Clock,10
domainbed/data/office_home/Art/Alarm_Clock/00012.jpg,0,A,0,Alarm_Clock,11
domainbed/data/office_home/Art/Alarm_Clock/00013.jpg,0,A,0,Alarm_Clock,12
domainbed/data/office_home/Art/Alarm_Clock/00014.jpg,0,A,0,Alarm_Clock,13
domainbed/data/office_home/Art/Alarm_Clock/00015.jpg,0,A,0,Alarm_Clock,14
domainbed/data/office_home/Art/Alarm_Clock/00016.jpg,0,A,0,Alarm_Clock,15
domainbed/data/office_home/Art/Alarm_Clock/00017.jpg,0,A,0,Alarm_Clock,16
domainbed/data/office_home/Art/Alarm_Clock/00018.jpg,0,A,0,Alarm_Clock,17
domainbed/data/office_home/Art/Alarm_Clock/00019.jpg,0,A,0,Alarm_Clock,18
domainbed/data/office_home/Art/Alarm_Clock/00020.jpg,0,A,0,Alarm_Clock,19
domainbed/data/office_home/Art/Alarm_Clock/00021.jpg,0,A,0,Alarm_Clock,20
domainbed/data/office_home/Art/Alarm_Clock/00022.jpg,0,A,0,Alarm_Clock,21
domainbed/data/office_home/Art/Alarm_Clock/00023.jpg,0,A,0,Alarm_Clock,22
domainbed/data/office_home/Art/Alarm_Clock/00024.jpg,0,A,0,Alarm_Clock,23
domainbed/data/office_home/Art/Alarm_Clock/00025.jpg,0,A,0,Alarm_Clock,24
domainbed/data/office_home/Art/Alarm_Clock/00026.jpg,0,A,0,Alarm_Clock,25
domainbed/data/office_home/Art/Alarm_Clock/00027.jpg,0,A,0,Alarm_Clock,26
domainbed/data/office_home/Art/Alarm_Clock/00028.jpg,0,A,0,Alarm_Clock,27
domainbed/data/office_home/Art/Alarm_Clock/00029.jpg,0,A,0,Alarm_Clock,28
domainbed/data/office_home/Art/Alarm_Clock/00030.jpg,0,A,0,Alarm_Clock,29
domainbed/data/office_home/Art/Alarm_Clock/00031.jpg,0,A,0,Alarm_Clock,30
domainbed/data/office_home/Art/Alarm_Clock/00032.jpg,0,A,0,Alarm_Clock,31
domainbed/data/office_home/Art/Alarm_Clock/00033.jpg,0,A,0,Alarm_Clock,32
domainbed/data/office_home/Art/Alarm_Clock/00034.jpg,0,A,0,Alarm_Clock,33
domainbed/data/office_home/Art/Alarm_Clock/00035.jpg,0,A,0,Alarm_Clock,34
domainbed/data/office_home/Art/Alarm_Clock/00036.jpg,0,A,0,Alarm_Clock,35
domainbed/data/office_home/Art/Alarm_Clock/00037.jpg,0,A,0,Alarm_Clock,36
domainbed/data/office_home/Art/Alarm_Clock/00038.jpg,0,A,0,Alarm_Clock,37
domainbed/data/office_home/Art/Alarm_Clock/00039.jpg,0,A,0,Alarm_Clock,38
domainbed/data/office_home/Art/Alarm_Clock/00040.jpg,0,A,0,Alarm_Clock,39
domainbed/data/office_home/Art/Alarm_Clock/00041.jpg,0,A,0,Alarm_Clock,40
