path,label,env,env_id,class_name,sample_id,env_cls,train
office_home/Art/Alarm_Clock/00001.jpg,0,A,0,Alarm_Clock,0,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00002.jpg,0,A,0,Alarm_Clock,1,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00003.jpg,0,A,0,Alarm_Clock,2,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00004.jpg,0,A,0,Alarm_Clock,3,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00005.jpg,0,A,0,Alarm_Clock,4,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00006.jpg,0,A,0,Alarm_Clock,5,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00007.jpg,0,A,0,Alarm_Clock,6,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00008.jpg,0,A,0,Alarm_Clock,7,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00009.jpg,0,A,0,Alarm_Clock,8,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00010.jpg,0,A,0,Alarm_Clock,9,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00011.jpg,0,A,0,Alarm_Clock,10,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00012.jpg,0,A,0,Alarm_Clock,11,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00013.jpg,0,A,0,Alarm_Clock,12,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00014.jpg,0,A,0,Alarm_Clock,13,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00015.jpg,0,A,0,Alarm_Clock,14,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00016.jpg,0,A,0,Alarm_Clock,15,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00017.jpg,0,A,0,Alarm_Clock,16,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00018.jpg,0,A,0,Alarm_Clock,17,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00019.jpg,0,A,0,Alarm_Clock,18,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00020.jpg,0,A,0,Alarm_Clock,19,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00021.jpg,0,A,0,Alarm_Clock,20,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00022.jpg,0,A,0,Alarm_Clock,21,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00023.jpg,0,A,0,Alarm_Clock,22,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00024.jpg,0,A,0,Alarm_Clock,23,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00025.jpg,0,A,0,Alarm_Clock,24,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00026.jpg,0,A,0,Alarm_Clock,25,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00027.jpg,0,A,0,Alarm_Clock,26,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00028.jpg,0,A,0,Alarm_Clock,27,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00029.jpg,0,A,0,Alarm_Clock,28,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00030.jpg,0,A,0,Alarm_Clock,29,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00031.jpg,0,A,0,Alarm_Clock,30,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00032.jpg,0,A,0,Alarm_Clock,31,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00033.jpg,0,A,0,Alarm_Clock,32,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00034.jpg,0,A,0,Alarm_Clock,33,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00035.jpg,0,A,0,Alarm_Clock,34,A_Alarm_Clock,False
office_home/Art/Alarm_Clock/00036.jpg,0,A,0,Alarm_Clock,35,A_Alarm_Clock,True
office_home/Art/Alarm_Clock/00037.jpg,0,A,0,Alarm_Clock,36,A_Alarm_Clock,True
